frame,atom_index,symbol,x_A,y_A,z_A,formal_charge_e,predicted_charge_e,force_x_eV_A,force_y_eV_A,force_z_eV_A
0,0,H,9.04638977,12.69041951,12.97776359,1,0.198577836156,0.90804374218,1.2171523571,-3.73039484024
0,1,O,12.00387415,11.99911896,10.68902028,-2,-0.411091148853,6.02039957047,2.46927046776,1.99321866035
0,2,H,10.22830312,10.6984727,9.70881406,1,0.236030995846,-0.482177555561,-1.5971955061,-0.789318203926
0,3,H,14.00025823,13.35300633,11.50542538,1,0.232202231884,0.753919184208,-1.1222910881,-0.299317717552
0,4,O,10.97866385,11.25748,13.29951981,-2,-0.421267688274,2.14273309708,-2.19924330711,2.14955186844
0,5,H,15.82112532,15.97842313,10.34284957,1,0.244473770261,-2.83731508255,1.13372218609,-0.646420061588
0,6,O,9.96369866,11.25927459,10.41597623,-2,-0.453115284443,-2.19637966156,-1.6113306284,1.0002695322
0,7,H,11.3519755,11.6732565,10.03630506,1,0.239459306002,-0.0555136278272,0.763893663883,0.482134282589
0,8,O,9.3618432,13.00705177,11.99288639,-2,-0.50649189949,0.648180544376,1.39510524273,4.86671495438
0,9,O,14.83745983,16.08654433,9.99885862,-2,-0.484041452408,4.01260232925,1.82833981514,1.28717756271
0,10,H,14.80853881,15.24095,9.63886689,1,0.245062619448,-0.557644248009,-1.74597561359,-2.59166789055
0,11,H,14.67245584,12.87886678,13.65407252,1,0.227602049708,-0.371112078428,0.0268129948527,-0.0503014065325
0,12,H,10.95254067,12.17837727,13.47765241,1,0.21622055769,-0.710378527641,1.8462908268,0.256107866764
0,13,O,13.32446879,9.04398124,12.27421419,-2,-0.566314935684,-0.0344922877848,-0.173253744841,1.73609936237
0,14,H,10.90453624,15.67634478,12.60716,1,0.251503050327,-0.364437460899,2.75642037392,-0.600780010223
0,15,H,13.56362747,9.87090693,12.79555474,1,0.27177554369,-0.431795060635,-1.84112846851,-0.745422542095
0,16,O,14.19978606,15.18390615,12.28964695,-2,-0.513681232929,-2.95049738884,2.91155385971,0.0802879184484
0,17,H,13.78443062,16.15102937,12.43821627,1,0.224739119411,1.53316307068,-3.3636367321,-0.71427577734
0,18,O,14.24708423,13.48946884,10.55915739,-2,-0.484321951866,-0.409332245588,-0.696897149086,0.489309310913
0,19,H,10.88627862,14.5775183,13.5538635,1,0.239296853542,0.0113543830812,-0.467680931091,1.83339297771
0,20,O,9.72445356,13.79012895,9.61162596,-2,-0.644123077393,1.91611349583,-7.91214990616,-0.703788936138
0,21,H,12.90524926,12.49931331,10.37194059,1,0.257801502943,-2.80562472343,-1.34986197948,0.317431926727
0,22,H,9.65064036,13.10553721,10.52916952,1,0.214665085077,-0.0357637181878,1.5383285284,-3.94658613205
0,23,O,10.9954168,14.76282272,12.64360511,-2,-0.379340589046,1.21507930756,-1.40308940411,-0.786460220814
0,24,H,13.6731646,14.81825083,11.47399678,1,0.228646606207,0.0256982669234,2.33653235435,3.34420442581
0,25,H,10.0047654,10.76535674,11.28169113,1,0.262708812952,0.0547226518393,0.635620892048,-1.42816483974
0,26,H,11.58915171,10.965758,14.09064478,1,0.169227153063,-1.55455446243,0.15906599164,-1.88491761684
0,27,H,13.28209377,12.16114818,13.81965431,1,0.219686195254,0.487237364054,0.306762516499,-0.130443781614
0,28,O,13.89275673,12.55739369,13.17444373,-2,-0.455657839775,-0.271441072226,-0.550992548466,0.174769878387
0,29,H,12,12,12,1,0.259217560291,-0.0878041908145,-0.345161229372,-2.72234940529
0,30,H,9.50146159,14.43832449,10.12925478,1,0.230888530612,-2.14836978912,6.76339101791,3.6871240139
0,31,H,14.50632789,14.42576911,10.65081963,1,0.205925509334,0.779772520065,-1.11112463474,-0.64956009388
0,32,H,10.14150509,13.8847987,12.15432366,1,0.201342940331,-2.7533454895,-2.5966668129,-0.214682668447
0,33,H,13.11346635,8.28563039,12.90916784,1,0.242393389344,0.54895824194,1.99941647053,-1.06294345856
1,0,H,8.97480461,12.80929996,12.87306965,1,0.239339083433,0.680420875549,1.09637188911,-2.67390346527
1,1,O,11.90217079,12.06931715,10.55410876,-2,-0.355809748173,3.65457224846,1.88221180439,3.01718235016
1,2,H,10.16171883,10.75349816,9.52383193,1,0.22690539062,-1.17283689976,0.320061564445,2.84150075912
1,3,H,13.96727324,13.44596543,11.45704084,1,0.226384460926,1.30576765537,-0.919646441936,-1.21715342999
1,4,O,11.63156511,9.68651926,9.62723557,-2,-0.434179753065,-0.272524774075,-2.89144325256,-3.8432803154
1,5,O,14.10762601,9.21764874,9.35969156,-2,-0.50240701437,0.0151490550488,2.86340332031,3.2984058857
1,6,O,10.87723433,11.37470378,13.2649456,-2,-0.40261349082,1.90924739838,-1.09493660927,-0.271118164062
1,7,H,15.73542402,16.10180106,10.18615888,1,0.245568618178,-1.45740640163,1.08121013641,0.147129654884
1,8,O,9.86491405,11.3141633,10.34519469,-2,-0.465672492981,-2.6450278759,0.0728676021099,-6.18236255646
1,9,H,11.2773047,11.84240799,9.78350125,1,0.232424795628,0.809737443924,0.809890449047,1.68555629253
1,10,H,11.60808398,9.44937698,13.16112257,1,0.238409981132,-0.958400785923,-1.7489836216,3.31731843948
1,11,O,9.32684714,13.05902747,11.93511842,-2,-0.44681173563,-3.56378912926,-3.64250040054,2.6727309227
1,12,O,14.76164752,16.15377454,9.94402852,-2,-0.421029627323,2.69556379318,-0.278155624866,-0.508048534393
1,13,O,11.4649758,9.2146311,14.17450228,-2,-0.476064264774,-0.504040360451,3.51868033409,-3.21248698235
1,14,H,14.79270241,15.2967571,9.51497499,1,0.238328441978,-0.436894506216,0.398236691952,-1.78423583508
1,15,H,11.59169993,7.06201116,13.63484854,1,0.200124293566,-1.75826370716,-0.685029268265,-1.39422333241
1,16,H,14.59294819,12.87223922,13.77269182,1,0.24007460475,-2.38406419754,-0.791273713112,-1.76998627186
1,17,H,10.69552378,12.2905243,13.35617157,1,0.23956528306,-0.336228519678,1.1060551405,0.745616734028
1,18,H,12.18584946,9.55472978,10.41376318,1,0.220116704702,-0.810365438461,-0.856081783772,-0.359043747187
1,19,O,13.21295014,9.09534033,12.16698153,-2,-0.418516308069,-0.193121030927,-0.307829380035,-1.48297870159
1,20,H,14.93163633,9.8014365,9.30715948,1,0.238429293036,-1.69895231724,-1.22778701782,0.196478292346
1,21,H,13.33345359,9.88939445,12.64924508,1,0.251170247793,0.659845709801,1.13723742962,0.824981033802
1,22,O,14.10858481,15.26357454,12.17476066,-2,-0.480469882488,0.670431733131,-3.80100631714,-1.19510424137
1,23,H,13.64449427,15.99052871,12.4367023,1,0.250761270523,-2.04663491249,3.12816953659,0.803826928139
1,24,O,14.16172655,13.6240473,10.48129845,-2,-0.409591138363,-1.1117477417,-2.538387537,1.1240940094
1,25,H,12.68137763,12.70109291,10.50764164,1,0.225683346391,-1.21465682983,-0.876573085785,-1.78417742252
1,26,H,13.66716017,14.80844322,11.35168525,1,0.212377250195,-0.663909673691,3.20206141472,4.04235744476
1,27,H,10.07887928,10.85218739,11.10332921,1,0.240289494395,0.716240167618,-1.81080412865,2.21601557732
1,28,H,11.37486651,10.89350269,14.01281451,1,0.231240093708,-1.27863872051,0.391031593084,-0.403787016869
1,29,H,13.05848806,12.24298307,13.57337051,1,0.248712256551,1.63319075108,0.674559056759,-0.305501699448
1,30,O,13.86084482,12.5921623,13.09415004,-2,-0.395825773478,0.416481882334,-0.184457808733,1.83544015884
1,31,O,12.3231702,6.83507582,14.16173585,-2,-0.776386320591,1.42972075939,1.02444291115,0.430709570646
1,32,H,12,12,12,1,0.249708175659,-0.861930370331,-0.56901037693,-1.82328975201
1,33,H,13.57074473,9.61560452,10.25382214,1,0.229821413755,3.60123920441,-1.84673404694,-3.83031702042
1,34,H,11.8173039,8.29891329,14.30091622,1,0.143350660801,1.18292486668,-1.69861161709,0.971753358841
1,35,H,11.83651308,8.95779863,8.82406758,1,0.244302392006,-0.191483303905,2.82493758202,3.93830180168
1,36,H,14.38750247,14.54766011,10.52496611,1,0.196609646082,1.4525963068,0.0738919600844,-0.878782689571
1,37,H,9.87635078,13.76604825,11.99907315,1,0.253322660923,2.25220274925,3.54489445686,0.494079858065
1,38,H,12.90831024,8.46548742,12.83895778,1,0.222357690334,0.47558426857,-1.38096177578,0.316302388906
2,0,H,8.96436669,12.94400932,12.75648162,1,0.250209897757,-3.18380975723,-0.914534151554,5.7677488327
2,1,O,11.83746161,12.15315833,10.51791379,-2,-0.335186183453,1.18308126926,-1.06684327126,2.39665555954
2,2,H,10.05383791,10.84523126,9.60234736,1,0.214191794395,-0.12674061954,-1.12708425522,-0.32536610961
2,3,H,14.01741449,13.51968023,11.44155345,1,0.216998204589,0.929564774036,-0.703449726105,-0.503420174122
2,4,O,11.52337375,9.77044,9.55872192,-2,-0.448753833771,-1.44946551323,3.00973963737,4.37606716156
2,5,O,14.01156364,9.25836812,9.36461645,-2,-0.47324603796,0.501554369926,3.9302546978,3.78035378456
2,6,O,10.80660368,11.49372957,13.31831367,-2,-0.401245623827,-0.735693335533,4.94937562943,-4.10818052292
2,7,H,15.61627879,16.27891127,10.14159963,1,0.258750110865,3.17825579643,0.82630187273,1.05251133442
2,8,O,9.78409274,11.37568541,10.34457889,-2,-0.468509614468,-1.92975974083,-0.81113743782,0.52891433239
2,9,H,11.28753613,12.07347938,9.69751136,1,0.239182114601,0.305352091789,0.437363922596,1.18500494957
2,10,H,11.49029358,9.56016679,13.23515509,1,0.236390307546,-0.530039072037,-1.66907215118,1.10068774223
2,11,O,9.30050799,13.10452572,11.97063193,-2,-0.445635259151,1.57877027988,-0.0318313091993,-5.36045312881
2,12,O,14.71778475,16.23188424,9.97894398,-2,-0.414100974798,-2.15550994873,-2.41983699799,-3.3701198101
2,13,O,11.42381794,9.2932028,14.17776646,-2,-0.480135142803,-0.873250722885,3.28807258606,-0.703022956848
2,14,H,14.76169969,15.40673678,9.36599571,1,0.249790549278,-0.233810991049,2.693836689,0.276080548763
2,15,H,11.46939604,7.02791872,13.51852911,1,0.190091401339,1.27605700493,-0.976639389992,0.942759752274
2,16,O,15.96176593,13.95500436,12.89440952,-2,-0.554931521416,-0.208554804325,6.46014499664,0.717880129814
2,17,H,14.39871659,12.87593726,13.92359635,1,0.23169156909,-1.18090200424,-0.308230549097,-1.54481780529
2,18,H,10.47620639,12.46423249,13.38061526,1,0.244742497802,0.9922773242,-3.15565395355,0.616191327572
2,19,H,12.11261163,9.70102716,10.3659008,1,0.225526273251,-1.60878407955,-0.499659836292,-1.4825412035
2,20,O,13.12286221,9.15313195,12.14350507,-2,-0.418582946062,-0.206633910537,0.433505028486,-0.48743969202
2,21,H,14.72813804,9.98057736,9.39454321,1,0.232185870409,-1.01532542706,-1.79673433304,-0.77127045393
2,22,H,15.85478777,13.07906163,12.77008554,1,0.239657282829,-0.678901016712,-4.05036354065,-1.14748978615
2,23,H,15.13320922,14.61404156,12.64754716,1,0.169154420495,2.80060052872,-2.80501031876,0.936363816261
2,24,H,13.14598214,9.96973279,12.63119481,1,0.242913559079,0.708842992783,0.833554446697,0.138191610575
2,25,O,14.04102224,15.33985682,12.14504809,-2,-0.329501628876,2.05709457397,5.95015287399,8.2319726944
2,26,H,13.43151805,15.98154056,12.5361567,1,0.262505590916,0.563890397549,0.151404559612,0.314964294434
2,27,O,14.09799325,13.75944067,10.49853811,-2,-0.441146105528,-0.958797872066,-1.99508857727,-0.577725946903
2,28,H,12.39792862,12.8799863,10.63417058,1,0.2326592803,1.63875377178,2.22465348244,-1.62599301338
2,29,H,13.60550219,14.96662826,11.51834302,1,0.223581433296,-4.91449642181,-2.99181938171,-5.51162481308
2,30,H,10.1783339,10.87809722,11.1072205,1,0.232423827052,-0.935301542282,0.700833141804,-1.02082073689
2,31,H,11.10445322,10.9279191,13.98225949,1,0.225009605289,0.574463427067,-1.63315033913,3.49192643166
2,32,H,12.92503252,12.40369845,13.42823168,1,0.237563699484,1.8863863945,0.314405679703,-0.0532633960247
2,33,O,13.85293198,12.62933778,13.10596558,-2,-0.387459903955,-1.75423574448,-0.553137540817,1.77955436707
2,34,O,12.22608749,6.95010735,14.18293729,-2,-0.720683991909,-1.70306181908,1.43863940239,-1.62983727455
2,35,H,12,12,12,1,0.204254791141,-1.09072458744,-0.584151387215,-1.07216095924
2,36,H,13.55343108,9.6793057,10.26251886,1,0.217188701034,2.2148141861,-2.42200660706,-3.21452069283
2,37,H,11.68164133,8.31660084,14.33360932,1,0.134466782212,1.05801701546,-1.72237920761,0.289910316467
2,38,H,11.79175971,9.20703195,8.92847873,1,0.245081067085,2.03933906555,-3.35766267776,-3.20588183403
2,39,H,14.32397755,14.69481816,10.46067996,1,0.190496385098,0.651332199574,-0.482766538858,-0.196156695485
2,40,H,9.80215305,13.87920245,11.9880103,1,0.259539544582,0.854090452194,2.11022925377,0.0245100110769
2,41,H,12.76350331,8.61179006,12.87070235,1,0.212872177362,0.481260001659,-1.67422580719,-0.0361432284117
3,0,H,8.87127667,13.01879536,12.90607139,1,0.207191646099,0.262882232666,-0.527899384499,-1.34585762024
3,1,O,11.80458031,12.24340955,10.52251282,-2,-0.312955111265,3.7641017437,2.88173675537,3.21821069717
3,2,H,9.967947,10.89346725,9.71535008,1,0.20880112052,0.744552195072,-2.75332117081,-3.85024785995
3,3,H,14.12985056,13.59285436,11.43969158,1,0.215109691024,0.767192900181,-0.465999156237,1.23381495476
3,4,O,11.43376193,9.87024532,9.5352812,-2,-0.446415901184,-0.5581189394,-0.269698917866,-1.67350423336
3,5,O,10.76080281,11.62987832,13.39267545,-2,-0.415873467922,1.20293951035,1.22016978264,-1.47774457932
3,6,H,6.8876523,14.50428252,14.49463575,1,0.252915948629,0.520970523357,-0.371016532183,0.0360841304064
3,7,O,9.72477455,11.44277791,10.37772071,-2,-0.440522074699,-1.63195621967,0.461572796106,4.47484254837
3,8,H,11.36070013,12.34675825,9.69091574,1,0.22546428442,-0.961820363998,-0.273468315601,-0.99430835247
3,9,H,11.37327658,9.62370771,13.36726361,1,0.23419290781,-0.512432336807,0.132944732904,-5.42405939102
3,10,O,9.29586278,13.15218392,12.02236563,-2,-0.446252167225,1.03119385242,4.24102640152,2.49356579781
3,11,O,11.40831243,9.38544438,14.21209105,-2,-0.51044857502,-0.899525523186,1.38816285133,6.22088432312
3,12,H,8.01102367,14.12044712,13.23466235,1,0.251601159573,-4.56913566589,2.25649428368,1.63687670231
3,13,H,16.93299654,13.38506936,9.09749796,1,0.262182563543,-0.0375982299447,-0.276037365198,1.37054181099
3,14,H,11.43853194,6.96964711,13.50305277,1,0.19667583704,1.56833004951,-0.357932120562,1.42192864418
3,15,O,15.95046983,14.06357636,12.90044711,-2,-0.553819298744,-3.07260513306,1.55934453011,-1.8191139698
3,16,H,14.13336173,12.90380024,14.0490535,1,0.23006939888,0.949926018715,0.178377360106,0.121020615101
3,17,H,10.3482994,12.50417358,13.47604737,1,0.242211714387,0.204482257366,-1.27056121826,0.424769073725
3,18,H,11.99058508,9.84884242,10.28274557,1,0.238872632384,1.24837589264,-0.271668672562,1.91228246689
